OBJECTID,TYPE,Status,Comments,Date_Modified,Name,Name_Source,Update_Author,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Length
634,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4b179e78-08f7-401b-bbf6-6f7a0ea0d0a8,24.8635209210289
635,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,28ef9e13-1c8c-435a-9a91-1e42ad8fad01,27.7925695871096
636,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fdb90f63-1346-4ac4-bd3c-0fdd72097ea7,33.3858885400226
637,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,51db2fed-9b13-4b73-9e32-b713fc9b02e4,816.549583390931
638,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6260323e-2e28-453f-a5c2-c808eaaf6c0c,1330.71444741202
639,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b2c86344-626f-4ecc-aead-db985fa5b2af,8004.99472371994
640,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ea025122-a14e-434d-bc07-9a100f360569,876.594185141288
641,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ab86e8e1-2ec1-4fac-b305-66711b1d7d2e,3071.33232536063
642,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,28392b46-30f9-40f0-af91-100951e52d88,5246.94984944903
643,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,cad65c07-6dfd-4e7d-80d8-a34b9b185d07,143.739790321234
644,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,83f4c9b1-8970-47c6-9f4d-572d75d7fcb6,1662.77410283186
645,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d7bbfc6d-2cba-4cb0-9c50-8e776c55816a,1411.93871689668
646,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3a746889-5dff-4ce8-b7b1-dfca066dec64,788.44907685396
647,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7d6482eb-f252-42b1-bcf9-b7bb3f226647,1473.27737238162
648,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0672c559-03d0-4800-888f-62af8043b8d0,101.464233061808
649,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9f176e51-3db6-4f18-b15f-2a1fac18e27c,167.891091962444
650,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7fdc807a-129f-4f51-bc03-c7e67a0c52aa,70.3073488744178
651,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8bdc0e8a-5a51-43df-abdb-2563f8d8a93c,349.929984094527
652,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b4326e3b-2472-44f7-861a-9eb2ea0d3ffc,66.9143375760314
653,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,West Branch - Lamarsh Creek,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7d98ab6d-c909-4934-9e5c-81c0aff3349d,69126.177957167
654,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,eb40b36c-4a25-4c3c-8f99-991aaa99fbcd,130.135441663431
655,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8358fb01-ddd7-45ed-9ce6-4affae0828d0,25.517425033475
656,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,05b5c2c7-23e6-437c-9e67-210e1ba94263,275.24881599746
657,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d773650c-99b7-4f29-980c-8f550e8b0566,1368.52685352231
658,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,651eead4-0ec9-4bcb-839b-e2f960415f1b,369.112342229956
659,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9e2235bf-8d31-49a4-abae-75f5e4fd0251,684.889906862855
660,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,070ac9c3-1045-4c23-8eae-72aa88120967,210.91874754281
661,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a913c432-4bf3-43d1-9d01-401b062889aa,9497.53350273613
662,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2b1a31e6-bfe6-4fc1-9fdb-2b0cedbd12a2,801.5906139264
663,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,55773342-a002-4af7-a8e4-f655aebfc60d,38.7984631499653
664,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,105bee86-ad5b-46ba-bafe-c79349e2f50d,858.383663798347
665,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,14d0b874-05ba-4bd3-b903-14a497d73c9a,515.92399236761
666,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a04cfeab-c6cf-484a-8ffe-94f8b76f2fdc,228.894980310301
667,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,244197dc-5cab-42e7-84ea-0a07c23d3288,2678.57973457703
668,Water Body Centerline,Update,,2011-06-16T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9907ac11-83a8-4a11-8ece-2390a431fb68,1356.25219448004
669,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f7f80a49-223a-4d81-a880-c0e41b822f4b,4844.1224158489
670,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e98ef47e-f678-4bda-a215-63e677eeeb16,188.631960327694
671,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8b4b4113-6757-43e1-b2f6-f0b029f27f68,227.563234962709
672,Water Body Centerline,Update,,2011-06-17T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,b52586d3-16d1-4cda-8c3c-42bbb5a4066e,11473.433771278
673,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d5437d28-ed2c-4c56-9418-98745d0507b1,261.312346687654
674,Water Body Centerline,Update,,2011-04-05T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,51e03ae8-870d-4802-9896-c6780eadbeec,2332.12064002193
675,Water Body Centerline,Update,,2011-04-05T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c2d81e43-78d1-4f38-9864-ddceef6bb7df,3271.23874718396
676,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,Deer Lick Creek,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,026230c8-81b8-4e34-ac88-51400c0ccdd8,17905.5442426409
677,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2e842ba0-deca-4f4c-b031-fa2a0ce50a43,1783.94988834049
678,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4d6bff20-2ca8-4021-952d-7c4da1ff2c51,3653.33224848194
679,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7f3e54e0-518f-408a-9930-405bd8e5b24b,6658.51341560249
680,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,5fb269c7-e4f4-4239-9744-f8c9dd93748a,2752.33400782838
681,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,22697f65-65ee-4ba3-a51d-6824de8109f6,309.234870023076
682,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8f7ff21c-cdf8-4c5f-aec0-ea52ea7a3641,1895.2639072284
683,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,7fd85161-9994-427d-b822-83ce7ab8b4d7,2916.81207216119
684,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,335a90e9-68ef-451f-acce-ff0986c3ab96,879.074748435088
685,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,bbda7742-578c-4aec-be56-0eb5466612dd,376.675121999661
686,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,84420123-865a-4692-9bc9-4a73680b0aaa,745.96748640755
687,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,ba3106c5-d4f4-493a-b03c-a97c577521b6,707.263909823616
688,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4291918e-f233-4602-9e59-deb917f4d264,87.7850410727486
689,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8b795d1e-d20d-4c23-9973-bad62add65da,3612.85566323975
690,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,575d6ed8-6ee0-463c-9365-a4e2eff285f5,3543.24670962669
691,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,cdbc097b-d508-45bd-a04b-c80ad51a1c2a,22133.761521121
692,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fb1efd27-0977-4de0-99d2-d0feb34c122d,63.2986264190914
693,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2c52251a-2c7c-4a1f-a220-36427c178fe2,2901.80738992556
694,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,44c85985-3c17-417d-a0c1-8ade8723d676,127.231149349228
695,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3a491c73-1791-4e28-8c17-64ab20292bdf,5188.14065293335
696,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a82adc89-7342-4fec-afb4-68040fef6b27,6771.83981009083
697,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,638d06ff-debe-460b-ae21-60ee1204eef4,43.2890224945786
698,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f5a66a00-5f5e-4eba-9c01-625042d70e73,14289.4136141809
699,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,79060534-aaba-4464-8274-a07ef2d67016,1148.03578993768
700,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1c92dde3-8591-40a4-bbfc-77fe44d40c6a,361.745149013959
701,Water Body Centerline,Update,,2011-04-16T00:00:00.000Z,No Name ,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,1a2faee4-4138-49f3-9b88-249b9fd4b633,1107.92955230233
702,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d8df6e12-38b6-464a-ad99-c154c1f6f287,277.540496550424
703,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9dc64683-acea-4cc0-954f-2972b787fb2f,39.887072050813
704,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4bb447ae-0ed0-46bc-a057-2970907d4f1f,1235.44879692342
705,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a02ec637-910c-4dbc-b7b7-2afad19a24af,655.639977347355
706,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0427b700-72fa-4d36-8cfc-13e26d8d1a83,259.648488941132
707,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,097aa1eb-f24d-459c-b0b5-1b5f3f384b39,279.890215490831
708,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,031c12c9-6512-43ac-bb39-1ee45e060811,6354.22666370843
709,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,af475b67-ca1a-44b6-8017-4b529b8a170b,2029.08785305332
710,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,13c00743-1fd0-48a6-9fc1-9e45de278dcc,12647.0561737341
711,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0e4b8765-84b7-4363-b017-bc516e72064c,4982.91741397547
712,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0a81845e-cec4-4211-8831-c8d7a7dafeb8,1314.19941038718
713,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2b9c03d7-c885-4f4b-8482-4352d02e1268,3933.17562091543
714,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6517d2d4-eb00-4f5a-b0f9-aebc65fc31c7,4881.20255946879
715,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2742166f-787a-4f20-ab47-11c7dabe775d,507.453241698325
716,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6161440d-be48-45b0-b5a8-ad983f874f39,15185.4116133995
717,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,0ad783ce-e185-47d2-9fb9-e802c4ac3988,395.047786701896
718,Water Body Centerline,Update,Merge,2011-06-16T00:00:00.000Z,Dry Run,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3eb89003-b2e0-4277-9a2d-cf9ddcd3a809,31872.9214973658
719,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c05ce786-4108-41b5-b83e-4590cb41fda5,6107.84220595651
720,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,24b2f3ed-f1fc-4a96-811e-3ca342dabfee,329.076016868836
721,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,95c343b4-99ae-43e4-81d7-8db1ef917503,2100.42785152415
722,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,c3fe0564-d823-46eb-ae75-dc2219bc83ab,2529.1778914684
723,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,643c86ca-c93f-4e59-8cbf-0b1006894283,19148.0561710046
724,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,d07f326c-f00f-49a8-915f-486abb012521,12600.3297554569
725,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,e9ccfc4c-bf53-43bd-a31c-81fd6519982e,1179.74193963949
726,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,4bfea039-9212-437a-a507-a231d8088c42,11905.1573961478
727,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,40682d60-f0fd-4f34-93a3-9e7de7021a63,3505.28176964585
728,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,2140a324-654f-4077-8533-4891c0c2d609,4380.61685479549
729,Water Body Centerline,Update,,2011-06-15T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a6e3d40b-3cb8-44d8-942b-bbe8aff5a5af,686.591460140729
730,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,8cf6870e-911d-44ba-bb1c-353e8f35f5ae,5473.6979547013
731,Water Body Centerline,Update,,2011-06-14T00:00:00.000Z,No Name,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,cfefb6d1-2198-4135-94d1-199a70a382c7,1908.99991361278
732,Water Body Centerline,Delete,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a1ba8d3a-ca52-4d32-9d2c-e2189f882738,72.0415843392747
733,Water Body Centerline,Update,Merge,2011-04-27T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,57859590-0088-40e1-bf82-e7772f5a7e23,9734.0799852752
734,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,382c8a46-7983-48c6-ab00-a708b6341afb,1220.86919323657
735,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,Big Hollow Creek,USGS,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,fac16766-d9aa-490a-a7d9-c059240806ba,39473.7294781912
736,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,9c0a3f9e-e31f-49db-a630-57dadefb6544,1049.33690580755
737,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,efb27ef8-cd61-457e-bad2-99db7131e62b,306.32366988785
738,Water Body Centerline,New,Where does it connect,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,6add28a6-89ea-4ee1-85f1-6e2902f4b83e,1273.00180518918
739,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,549c6fe1-2fc7-4e03-ac10-a34723c169fe,435.387126719537
740,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,18751f57-9f51-47cd-85e9-3255f6a5109e,5823.94320012774
741,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,a024bdc2-7063-4d57-bbc4-47845e5afb67,70.4505384476405
742,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,beddb812-1a17-4a53-9da8-811b7feb195c,1655.40846771446
743,Water Body Centerline,Update,Merge,2011-06-17T00:00:00.000Z,,,A.Hendon,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,290ee53a-a70d-4619-bb56-a33549960f33,1372.36519189242
744,Water Body Centerline,Update,,2011-06-07T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,5735da5e-7f2a-4511-be0d-b11463a9472f,1602.73212872191
745,Water Body Centerline,New,,,,,Sanborn,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,f9d54442-41ac-4ab6-8b6a-d100913c6cf1,1031.00026262842
746,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,No Name,USGS,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,20ab642d-cdda-47c3-9338-da2c417dfa5b,11255.9975297768
747,Water Body Centerline,Update,Merge,2011-04-28T00:00:00.000Z,,,S. Bradbury,GISAdmin,2018-06-22T18:01:33.470Z,GISAdmin,2018-06-22T18:01:33.470Z,3d7f1463-af2f-426e-8990-303139a52745,950.446356042687
